,business_id,name,address,city,latitude,longitude,stars,review_count,categories,Alcohol,Ambience,BikeParking,BusinessAcceptsCreditCards,Caters,GoodForKids,HasTV,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTakeOut,WiFi,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_trendy,Ambience_upscale,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,BusinessParking,GoodForMeal,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_lunch,GoodForMeal_latenight
62,eY2i8JbK0AnFvMs-CyV39w,Pizza Hut,22455 Shore Center Dr,Cleveland,41.608846652,-81.5250469744,1.0,16,"Chicken Wings, Pizza, Italian, Restaurants",,,,True,False,False,True,very_loud,False,casual,True,True,False,True,paid,10:30-0:0,10:30-23:0,10:30-0:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
63,Ev142kLmV_ASI9iAl-KfKA,Pizza Pit Extreme,1614 Monroe St,Madison,43.06713,-89.414179,3.0,32,"Sandwiches, Pizza, Restaurants, Italian, Caterers, Chicken Wings, Event Planning & Services",beer_and_wine,,True,True,True,True,True,average,True,casual,True,True,False,True,free,16:0-0:0,16:0-22:0,11:0-0:0,11:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,False,False,False,False,False,False,False,False,False,True,True,False,False,street lot,,,,,,,
64,0-kqF27U3eBsSDtlm986Ww,Terrace Gardens Restaurant,1180 Desiderio Blvd,Pittsburgh,40.286343,-79.895656,4.0,5,"Pizza, Restaurants, Bars, Nightlife, American (New), Sandwiches",full_bar,,,True,True,True,True,average,False,casual,False,True,True,True,free,9:0-2:0,9:0-0:0,9:0-2:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
65,4Y6vhw_oer_GgFQQCE7ziQ,East of Chicago Pizza,1665 E Main St,Cleveland,41.1549773385,-81.3338500723,3.0,4,"Restaurants, Pizza",,,,True,,,,,,casual,,,,True,,11:0-23:0,11:0-22:0,11:0-23:0,12:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
66,Gpm--ooVaO8bA2OCKcMSEg,Da Vinci Pizzeria,1515 Washington Blvd,Pittsburgh,40.3341957,-79.879512,3.5,6,"Pizza, Restaurants",None,,True,True,False,True,False,quiet,True,casual,True,False,False,True,free,11:0-23:0,11:0-18:0,11:0-23:0,11:0-22:0,11:0-22:0,,11:0-22:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
67,RDB4IbeleUsEaqyItDaYRw,Pizza Hut,9225 Mentor Ave,Cleveland,41.677650799999995,-81.30910440000001,2.0,4,"Chicken Wings, Restaurants, Pizza, Italian",,,,True,False,True,,,False,,True,False,False,True,,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,,,,,,,,,,,,,
68,CqCWN9aBJf8YNJxyel7psg,Glass Nickel Pizza - Madison West,5003 University Ave,Madison,43.0754069892,-89.46639781350001,4.0,95,"Pizza, Event Planning & Services, Food, Vegetarian, Caterers, Food Delivery Services, Salad, Restaurants, Sandwiches, Italian, Chicken Wings",beer_and_wine,casual,True,True,True,True,True,quiet,False,casual,True,True,False,True,free,10:30-1:0,10:30-22:0,10:30-1:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner,False,False,False,True,False,False
69,oRKyGtUsN5IcRReN7ScUwQ,Riviera Pizza & Pasta,1213 Spring Garden Ave,Pittsburgh,40.460057,-79.991113,3.5,34,"Pizza, Italian, Burgers, Restaurants, Food Delivery Services, Food",full_bar,,False,True,,True,True,quiet,False,casual,True,False,False,True,,10:0-1:0,10:0-0:0,10:0-1:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
70,QeCkX3JI0dZiC6UK4tWl6A,Italian Village Pizza,2713 Brownsville Rd,Pittsburgh,40.384129200000004,-79.9774173,3.0,16,"Pizza, Restaurants",None,,True,True,,True,True,quiet,False,casual,True,True,False,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,
71,sYf2auhosrx8trbyP9nGyw,DP Dough,33 E Green St,Urbana-Champaign,40.10976289999999,-88.24083780000001,3.0,63,"Pizza, Restaurants, Fast Food",None,,True,True,True,False,False,average,False,casual,True,True,False,True,no,11:0-3:0,11:0-2:0,11:0-3:0,11:0-1:0,11:0-3:0,11:0-2:0,11:0-2:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,latenight,False,False,False,False,False,True
72,oPvYovnl06fy5W0e51zjMQ,Winghart's Burger & Whiskey Bar,1505 E Carson St,Pittsburgh,40.429055299999995,-79.9831387,3.5,172,"Burgers, Pizza, Whiskey Bars, Nightlife, Bars, Restaurants, American (New)",full_bar,casual,True,True,False,False,True,average,False,casual,True,True,False,True,no,11:0-2:0,11:0-0:0,11:0-2:0,11:0-22:0,11:0-0:0,11:0-0:0,11:0-0:0,True,False,False,False,False,False,False,False,False,False,True,False,False,street,latenight dinner lunch,False,False,False,True,True,True
73,PuytdMfre748Xfby1Hx9Wg,Rumerz Sports Bar & Grill,1216 Woods Run Ave,Pittsburgh,40.4765445,-80.0305755,4.5,8,"Pizza, Restaurants, American (Traditional), Sandwiches, Sports Bars, Bars, Nightlife, Pubs",full_bar,,False,True,,False,True,,True,casual,True,True,False,True,free,15:0-2:0,15:0-2:0,12:0-2:0,12:0-2:0,15:0-2:0,15:0-2:0,15:0-2:0,False,False,False,False,False,False,False,False,False,True,True,False,False,street lot,,,,,,,
74,4NkEWTs76FplOihc-qyBZQ,Maisie's Pizza,"1130 Perry Hwy, Ste 7",Pittsburgh,40.5477169,-80.0355297,4.0,15,"Pizza, Restaurants",None,,False,True,False,True,True,average,False,casual,True,False,False,True,no,11:0-23:0,11:0-22:0,11:0-23:0,12:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
75,Tz4fdGixKO3_HvOh8i81Iw,Vinny's Pizza,618 Brookline Blvd,Pittsburgh,40.3950041,-80.0221746,2.0,33,"Pizza, Restaurants",None,,,True,False,,,,,casual,True,,False,True,,11:0-1:0,11:0-0:0,11:0-1:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-0:0,,,,,,,,,False,False,False,False,False,,,,,,,,
76,KHZKC-xiTAC8yoxRC_95Tg,Pizza Hut,633 S Main St,Madison,43.239374266599995,-89.34255300000001,4.0,4,"Pizza, Chicken Wings, Restaurants, Italian",,,,True,False,True,True,,False,casual,True,True,False,True,,10:30-0:0,10:30-23:0,10:30-0:0,10:30-22:0,10:30-23:0,10:30-23:0,10:30-23:0,,,,,,,,,False,False,False,False,False,,,,,,,,
77,ZWq8Fq13JPDAqt7rPjSwcQ,Cork-N-Bottle,6724 Mayfield Rd,Cleveland,41.5195864,-81.436705,3.5,58,"American (New), Restaurants, Nightlife, Pizza, Bars",full_bar,casual divey,True,True,True,False,True,loud,True,casual,False,True,False,True,free,9:0-2:30,9:0-2:30,9:0-2:30,9:0-2:30,9:0-2:30,9:0-2:30,9:0-2:30,True,False,True,False,False,False,False,False,False,True,False,False,False,lot,lunch,False,False,False,False,True,False
78,hV9XufCpXMn2eOHzKZshHQ,Russo's Pizza,10418 Northfield Rd,Cleveland,41.3423244,-81.529493,4.5,24,"Restaurants, Pizza",,,,True,,True,,,,casual,True,True,True,True,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
79,7xHbnGo4MXFkBm6gYSu_xg,Anthony's Coal Fired Pizza,1810 Settlers Ridge Center Dr,Pittsburgh,40.4381208892,-80.1464259305,3.5,154,"Pizza, Restaurants, American (Traditional), Italian",full_bar,casual classy,False,True,False,True,True,average,True,casual,True,True,False,True,free,11:30-23:0,11:30-22:0,11:30-23:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,True,True,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
80,KUZwPgq6IFYiMzwrEH5CLg,Nicco's Pizza,1610 5th Ave,Pittsburgh,40.5132107,-80.15339250000001,4.0,18,"Pizza, Restaurants",None,casual,False,True,False,True,True,quiet,False,casual,True,False,False,True,no,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
81,2uOUtyXYDr47V1Ka-ia0Ag,D'Agnese's Bistro Seven Hills,7649 Broadview Rd,Cleveland,41.3577209,-81.6822806,4.0,19,"American (Traditional), Restaurants, Nightlife, Burgers, Bars, Italian, Pizza",full_bar,intimate,False,True,True,True,True,average,True,casual,False,True,True,True,free,16:0-22:0,,16:0-22:0,,16:0-21:0,,16:0-21:0,False,False,False,False,True,False,False,False,False,True,False,False,False,lot,dinner,False,False,False,True,False,False
82,w2_nR3p2XMWTP0J8GA_v_A,Angelo's Pizzeria & Restaurant,8162 Euclid Chardon Rd,Cleveland,41.5836771,-81.35057420000001,3.5,25,"Ice Cream & Frozen Yogurt, Food, Sandwiches, Italian, Pizza, Restaurants",full_bar,,True,True,True,True,True,average,True,casual,True,True,True,True,no,11:0-23:0,0:0-0:0,11:0-23:0,12:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
83,Iye1RLS53c2uXjxWVjwTwA,Dominic's Pizza,221 S Jefferson St,Cleveland,41.1375149,-81.8608955,3.0,4,"Restaurants, Pizza",beer_and_wine,,False,True,True,True,True,average,True,casual,True,True,True,True,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
84,5Oh4E8lTlAHzs4hrjsLFOA,Stockmano's Pizza,7678 Saltsburg Rd,Pittsburgh,40.475010600000005,-79.7731708,4.0,8,"Pizza, Restaurants",,,,,,,,,False,casual,True,,,,,11:0-22:0,,11:0-22:0,12:0-20:0,11:0-21:0,11:0-21:0,11:0-21:0,,,,,,,,,,,,,,,,,,,,,
85,Q9jOi1245KEyb-vehMUeFA,Mama Roberto's,8658 Mentor Ave,Cleveland,41.6703252,-81.330272,3.0,88,"Restaurants, Italian, Pizza",beer_and_wine,casual,True,True,True,False,True,average,False,casual,True,False,True,True,no,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner,False,False,False,True,False,False
86,Y3RWEmu4ykuc2LvG3Qv9Ew,Pizza Roma,785 Som Center Rd,Cleveland,41.540021,-81.43806500000001,4.0,32,"Pizza, Restaurants",None,casual,True,True,True,True,True,loud,True,casual,True,True,False,True,free,11:0-22:0,11:0-21:0,11:0-22:0,,11:0-21:0,11:0-21:0,11:0-21:0,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
87,kWW_EvMdS87-sXadKsqtXQ,Chuck E. Cheese,7601 West Ridgewood Dr,Cleveland,41.383233000000004,-81.736952,3.0,10,"Restaurants, Pizza, Arcades, Indoor Playcentre, Arts & Entertainment, Active Life, Kids Activities",beer_and_wine,,False,True,,True,True,very_loud,False,casual,True,True,True,True,no,11:0-22:0,0:0-0:0,10:0-22:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
88,gWsWtppVufrGfGWw1HcjOA,Dream Lanes,13 Atlas Ct,Madison,43.0867933,-89.3068682,2.5,12,"Bowling, Event Planning & Services, Party & Event Planning, Shopping, Toy Stores, Pizza, Restaurants, Active Life, Sporting Goods",,,True,True,,True,True,,True,casual,True,True,False,True,,9:0-0:0,8:30-23:0,8:30-0:0,9:0-21:0,8:30-0:0,9:0-0:0,8:30-0:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
89,n5BPR_prEPB4B3lxUpoX4g,Papa John's Pizza,515 University Ave,Madison,43.073007000000004,-89.39478000000001,2.5,22,"Pizza, Restaurants",None,,True,True,False,True,True,average,False,casual,True,False,True,True,no,10:0-3:0,10:0-0:0,10:0-3:0,10:0-23:0,10:0-0:0,10:0-0:0,10:0-0:0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
90,YgHp9MdZ1vVdYyMEro4TtQ,XYZ the Tavern,6419 Detroit Ave,Cleveland,41.4841386,-81.7298609,4.0,227,"Restaurants, American (New), Pizza, Nightlife, Bars, Pubs, Barbeque",full_bar,casual,True,True,True,False,True,loud,True,casual,False,True,False,True,free,11:30-2:30,11:30-2:30,9:0-2:30,9:0-2:30,11:30-2:30,11:30-2:30,11:30-2:30,True,False,False,False,False,False,False,False,False,True,True,False,False,street lot,dinner lunch brunch,False,True,False,True,True,False
91,3DQKaQN2wjWTWUN0EBwkzw,Della Sala's Pizza,5527 Verona Rd,Pittsburgh,40.4827281,-79.8378174,5.0,22,"Restaurants, Pizza",None,,True,False,,True,True,average,False,casual,False,True,False,True,no,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
92,epWC7CGRbNHkXM7G2ulYzQ,Bellacino's Pizza & Grinders,3657 Fishcreek Rd,Cleveland,41.156195000000004,-81.3981572,3.5,49,"Food Delivery Services, Food, Sandwiches, Italian, Pizza, Restaurants",full_bar,casual,True,True,True,True,True,average,True,casual,False,True,False,True,free,11:0-23:0,11:0-21:0,11:0-22:30,11:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
93,HjdEgAATE1UgqfxG_0clDQ,Day One Pizza,355 E Linnerud Dr,Madison,43.1809106491,-89.2099200232,3.5,21,"Pizza, Restaurants",None,casual,,True,True,True,True,quiet,False,casual,True,True,False,True,free,10:0-22:0,10:0-21:0,10:0-22:0,11:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
94,-ZaQKvtRGQA-4FoUE_1s4w,That's Amore,5123 Butler St,Pittsburgh,40.479045899999996,-79.9554785,4.0,25,"Restaurants, Pizza",None,,True,True,,True,True,quiet,False,casual,True,True,False,True,no,11:0-21:0,11:0-20:0,11:0-21:0,,11:0-20:0,11:0-20:0,11:0-20:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
95,53-Y3Jw20QV6TeDkRjSyJQ,Fox's Pizza Den,6 Bailey Ave,Pittsburgh,40.426867200000004,-80.0053019,3.5,16,"Pizza, Juice Bars & Smoothies, Restaurants, Sandwiches, Food",None,,False,True,,True,True,average,False,casual,True,True,False,True,,11:0-0:0,11:0-23:0,11:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
96,hr0vxeTzlHx6fTpSSmu2AA,Russo's,4895 State Rd,Cleveland,41.2022425,-81.49580470000001,4.0,120,"Italian, Sandwiches, Pizza, Bars, Cocktail Bars, Nightlife, Restaurants, Cajun/Creole",full_bar,,True,True,False,False,True,average,True,casual,False,True,True,True,free,17:0-21:30,,17:0-21:30,,17:0-21:0,17:0-21:0,17:0-21:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner,False,False,False,True,False,False
97,NnOAwa0A2tNPnZl9IHVLPQ,Zeppe's Bistro & Pizzeria,5843 Darrow Rd,Cleveland,41.2240502412,-81.4399197615,3.5,83,"Beer Bar, Food, Italian, Event Planning & Services, Restaurants, Caterers, Tuscan, Bars, Nightlife, Beer, Wine & Spirits, American (Traditional), Pizza",full_bar,casual,True,True,True,True,True,average,True,casual,True,True,True,True,free,11:0-23:0,11:0-22:0,11:0-23:0,11:30-22:0,11:0-22:0,11:0-22:0,11:0-22:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
98,1EcTLweQoXJPjC-ETL_8fw,Falbo Bros. Pizzeria,101 River Pl,Madison,43.0472713107,-89.32584285739999,3.5,23,"Desserts, Salad, Italian, Food, Restaurants, Pizza",None,,True,True,True,True,True,quiet,False,casual,True,False,False,True,no,11:0-0:0,16:0-21:0,11:0-0:0,16:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
99,9fH0ow907crGLmPnHFeI0A,Petti's Pizza & Restaurant,29303 Euclid Ave,Cleveland,41.6064361,-81.47463909999999,3.5,23,"Restaurants, Pizza",beer_and_wine,casual,False,True,,True,True,average,True,casual,False,True,True,True,no,11:0-21:0,11:0-21:0,11:0-21:0,,11:0-21:0,11:0-21:0,11:0-21:0,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
100,70xIqwlxO2m1d7g0cC3Vrw,Domino's Pizza,2970 W Market St,Cleveland,41.127474,-81.60942800000001,2.5,3,"Sandwiches, Chicken Wings, Pizza, Restaurants",,,,,,,,,,,True,,,,,9:30-1:0,9:30-0:0,9:30-1:0,9:30-0:0,9:30-0:0,9:30-0:0,9:30-0:0,,,,,,,,,,,,,,,,,,,,,
101,Y4vnA8okdRLoFOKSTWVd2g,Dontino's Italian Restaurant,555 E Cuyahoga Falls Ave,Cleveland,41.1138566,-81.4990526,3.5,63,"Italian, Restaurants, American (New), Pizza, Mediterranean",full_bar,casual,True,True,False,True,True,average,False,casual,False,True,True,True,free,11:0-23:0,11:0-22:0,11:0-23:0,,11:0-22:0,11:0-22:0,11:0-22:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
102,kdA5JlSuysSCsphCWpoqpg,Mama Julianne's,10913 Prospect Rd,Cleveland,41.3316838,-81.8571743,4.0,22,"Italian, Restaurants, Pizza, Food, Food Delivery Services",None,,True,True,True,True,True,,False,casual,True,False,False,True,no,11:0-22:30,16:0-21:0,11:0-22:30,11:0-21:0,11:0-21:30,11:0-21:30,11:0-21:30,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
103,drRQFkC9yRXXZUhktaMplA,Glenda's Pizza Depot,9 Park Rd,Cleveland,41.727127100000004,-81.19673780000001,2.5,6,"Pizza, Restaurants",full_bar,,False,True,,True,True,,False,casual,True,True,False,True,,,,,,,,,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
104,5-Z7VmiTqD4ycnrxfBJGmQ,Monical's Pizza,703 N 3rd St,Urbana-Champaign,40.118339771100004,-88.0414053025,3.0,4,"Italian, Restaurants, Pizza, Sandwiches",beer_and_wine,,True,True,True,True,False,average,False,casual,True,True,False,True,free,11:0-22:30,11:0-21:0,11:0-22:30,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
105,a3hjBPsnpcTpcquQXLeS0w,Dragon Fire Pizza,,Urbana-Champaign,40.116420399999996,-88.2433829,4.5,37,"Food Trucks, Italian, Food, Restaurants, Pizza",None,casual,True,True,True,True,False,average,False,casual,False,True,False,True,no,11:0-14:0,0:0-0:0,10:0-14:0,,11:0-14:0,11:0-14:0,11:0-14:0,True,False,False,False,False,False,False,False,False,False,False,False,False,,lunch,False,False,False,False,True,False
106,NN6HpdvQlGZUVjBwzhgUWQ,Rocky River Brewing Company,21290 Center Ridge Rd,Cleveland,41.46100070000001,-81.856121,3.5,244,"American (New), Pizza, Restaurants, Food, Breweries",full_bar,casual,False,True,False,True,True,average,True,casual,True,True,True,True,free,11:30-2:0,11:30-1:0,11:15-2:0,11:15-1:0,11:30-2:0,11:30-1:0,11:30-2:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
107,E_tvJL3lfmCTWAcq2js8Kw,A Touch of Italy,16822 Chagrin Blvd,Cleveland,41.4642456,-81.5618785,2.5,26,"Pizza, Restaurants, Italian",full_bar,,,True,False,False,True,very_loud,False,casual,False,True,False,True,no,11:0-2:30,11:0-2:30,11:0-2:30,12:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,False,False,False,False,False,False,False,False,False,True,True,False,False,street lot,,,,,,,
108,sbm0jmhWui8YrvFgxnJ4kQ,Glass Nickel Pizza  - Sun Prairie,815 W Main St,Madison,43.181483,-89.22724790000001,2.5,44,"Chicken Wings, Restaurants, Food, Sandwiches, Event Planning & Services, Food Delivery Services, Pizza, Caterers, Salad, Italian",None,casual,True,True,True,True,False,average,False,casual,True,True,False,True,free,10:30-2:0,10:30-0:0,10:30-2:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,True,False,False,False,False,False,False,False,False,True,True,False,False,street lot,dinner lunch,False,False,False,True,True,False
109,WxHgUs1JDtubttO3MkQR_Q,Nonni's Pizza,254 Freeport Rd,Pittsburgh,40.4926174,-79.8630663,3.0,15,"Pizza, Restaurants, Soup, Chicken Wings",None,,True,True,True,True,True,quiet,False,casual,True,True,True,True,free,10:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
110,BMR_AsSBzTQHqW-SQabI4w,California Pizza Kitchen at Ross Park,1000 Ross Park Mall Dr,Pittsburgh,40.542813,-80.008753,3.0,90,"American (New), Gluten-Free, Salad, Italian, American (Traditional), Pizza, Restaurants",full_bar,casual,True,True,True,True,True,average,True,casual,True,True,False,True,free,11:0-22:0,0:0-0:0,11:0-22:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
111,IWDA6Tp8aFIaIqJJnZF0oA,Pizza Hut,1407 W 117th St,Cleveland,41.4832897054,-81.7684677942,2.0,17,"Chicken Wings, Restaurants, Italian, Pizza",,,,True,,True,True,,False,casual,True,True,False,True,,11:0-0:0,11:0-23:0,11:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,,,,,,,,,False,True,False,False,False,lot,,,,,,,
112,jGMoZYcrc9AdUIiMWaQZPw,Cozzeria Pizzeria,427 Cleveland St,Cleveland,41.374399931,-82.0860510574,4.5,15,"Pizza, Restaurants, Italian, Sandwiches, Salad",None,,True,True,True,True,True,average,False,casual,True,True,False,True,paid,11:0-22:0,11:0-21:0,11:0-22:0,12:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,False,False,False,False,False,False,False,False,False,False,True,False,False,street,dinner lunch,False,False,False,True,True,False
113,F4kjKxXXyn3e-BYVb1mWcg,Tnt Dynamite Pizza & Hoagies,450 Pittsburgh St,Pittsburgh,40.5409535,-79.7873503,3.0,15,"Restaurants, Pizza",None,,False,True,True,True,True,average,False,casual,True,True,False,True,free,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
114,4hxptOMsA-c4XAlFBwl2Ww,Tavern In The Hills,611 Old Clairton Rd,Pittsburgh,40.325374100000005,-79.956298,2.5,15,"Restaurants, Mexican, Pizza, American (New)",full_bar,,,True,True,,True,,True,,False,,,True,free,11:0-2:0,0:0-0:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
115,JZEw18_OhSzFj0IfXF6v6Q,Alex's Corner Pizza Shop,4902 Cypress St,Pittsburgh,40.458529999999996,-79.947121,4.0,15,"Restaurants, Pizza",None,casual,True,True,False,True,True,quiet,False,casual,True,False,False,True,no,9:0-21:0,9:0-21:0,9:0-21:0,9:0-17:0,9:0-21:0,9:0-21:0,9:0-21:0,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
116,jW4-bGuymLGlB9OBsTq3TA,Toscana Brick Oven,1800 Main St,Pittsburgh,40.275642,-80.167505,3.5,110,"Italian, Restaurants, Pizza",full_bar,casual,True,True,True,True,True,average,True,casual,False,True,True,True,free,11:0-23:0,0:0-0:0,11:30-23:0,11:30-21:0,11:0-22:0,11:0-22:0,11:0-22:0,True,False,False,False,False,False,False,False,False,True,True,False,False,street lot,lunch,False,False,False,False,True,False
